locationId,value,latitude,longitude,date,time
5586,137.0,28.5504249,77.2159377,2021-11-03,14:15:00
8472,224.0,28.7762,77.051074,2021-11-03,14:15:00
5509,152.0,28.647622,77.315809,2021-11-03,14:15:00
10485,193.0,28.822836,77.101981,2021-11-03,14:15:00
6929,141.0,28.611281,77.237738,2021-11-03,14:15:00
10486,229.0,28.684678,77.076574,2021-11-03,14:15:00
8239,196.0,28.530785,77.271255,2021-11-03,14:15:00
10484,117.0,28.531346,77.190156,2021-11-03,14:15:00
6957,139.0,28.58028,77.233829,2021-11-03,14:15:00
8365,520.0,28.56789,77.250515,2021-11-03,14:15:00
5622,216.7,28.60909,77.0325413,2021-11-03,14:00:00
5610,106.28,28.6573814,77.1585447,2021-11-03,14:00:00
5570,127.89,28.4706914,77.1099364,2021-11-03,13:45:00
6357,145.0,28.674045,77.131023,2021-11-03,13:45:00
10489,140.0,28.628624,77.24106,2021-11-03,13:45:00
5541,134.76,28.7256504,77.2011573,2021-11-03,13:45:00
8475,129.0,28.710508,77.249485,2021-11-03,13:45:00
6929,127.0,28.611281,77.237738,2021-11-03,13:45:00
6960,152.0,28.623763,77.287209,2021-11-03,13:45:00
11603,51.1,28.656756,77.227234,2021-11-03,13:45:00
8472,224.0,28.7762,77.051074,2021-11-03,13:45:00
10486,191.0,28.684678,77.076574,2021-11-03,13:45:00
5627,0.0,28.5512005,77.2735737,2021-11-03,13:45:00
6938,141.0,28.672342,77.31526,2021-11-03,13:45:00
6932,287.0,28.815329,77.15301,2021-11-03,13:45:00
6359,93.5,28.6811736,77.3025234,2021-11-03,13:45:00
6356,76.1,28.639645,77.146262,2021-11-03,13:45:00
10488,158.0,28.570173,76.933762,2021-11-03,13:45:00
10485,193.0,28.822836,77.101981,2021-11-03,13:45:00
5586,136.0,28.5504249,77.2159377,2021-11-03,13:45:00
6957,139.0,28.58028,77.233829,2021-11-03,13:45:00
10484,117.0,28.531346,77.190156,2021-11-03,13:45:00
5626,139.0,28.7500499,77.1112615,2021-11-03,13:45:00
10831,200.0,28.732528,77.11992,2021-11-03,13:45:00
5509,130.0,28.647622,77.315809,2021-11-03,13:45:00
6358,55.0,28.636429,77.201067,2021-11-03,13:45:00
5630,110.21,28.6514781,77.1473105,2021-11-03,13:45:00
6934,157.0,28.498571,77.26484,2021-11-03,13:45:00
8917,153.0,28.695381,77.181665,2021-11-03,13:45:00
11607,302.66,28.588333,77.221667,2021-11-03,13:45:00
7044,81.0,28.563262,77.186937,2021-11-03,13:45:00
8239,145.0,28.530785,77.271255,2021-11-03,13:45:00
8915,215.0,28.699793,77.165453,2021-11-03,13:45:00
6931,183.0,28.5710274,77.0719006,2021-11-03,13:45:00
5610,98.51,28.6573814,77.1585447,2021-11-03,13:30:00
5622,216.7,28.60909,77.0325413,2021-11-03,13:30:00
6359,93.0,28.6811736,77.3025234,2021-11-03,13:30:00
5634,97.88,28.5918245,77.2273074,2021-11-03,13:15:00
5630,74.41,28.6514781,77.1473105,2021-11-03,13:15:00
5586,122.0,28.5504249,77.2159377,2021-11-03,13:15:00
6957,161.0,28.58028,77.233829,2021-11-03,13:15:00
8915,215.0,28.699793,77.165453,2021-11-03,13:15:00
6931,183.0,28.5710274,77.0719006,2021-11-03,13:15:00
8917,153.0,28.695381,77.181665,2021-11-03,13:15:00
8365,766.0,28.56789,77.250515,2021-11-03,13:15:00
10486,191.0,28.684678,77.076574,2021-11-03,13:15:00
5626,123.2,28.7500499,77.1112615,2021-11-03,13:15:00
8239,145.0,28.530785,77.271255,2021-11-03,13:15:00
8472,182.0,28.7762,77.051074,2021-11-03,13:15:00
6929,127.0,28.611281,77.237738,2021-11-03,13:15:00
10489,127.0,28.628624,77.24106,2021-11-03,13:15:00
5509,130.0,28.647622,77.315809,2021-11-03,13:15:00
11607,344.87,28.588333,77.221667,2021-11-03,13:15:00
8475,129.0,28.710508,77.249485,2021-11-03,13:15:00
6932,287.0,28.815329,77.15301,2021-11-03,13:15:00
11603,64.6,28.656756,77.227234,2021-11-03,13:15:00
6934,157.0,28.498571,77.26484,2021-11-03,13:15:00
5570,119.98,28.4706914,77.1099364,2021-11-03,13:15:00
6960,152.0,28.623763,77.287209,2021-11-03,13:15:00
10485,174.0,28.822836,77.101981,2021-11-03,13:15:00
6356,81.1,28.639645,77.146262,2021-11-03,13:15:00
6938,141.0,28.672342,77.31526,2021-11-03,13:15:00
5541,146.91,28.7256504,77.2011573,2021-11-03,13:15:00
5627,0.0,28.5512005,77.2735737,2021-11-03,13:15:00
8235,398.0,28.73282,77.170633,2021-11-03,13:15:00
10488,107.0,28.570173,76.933762,2021-11-03,13:15:00
5610,87.0,28.6573814,77.1585447,2021-11-03,13:00:00
5622,216.21,28.60909,77.0325413,2021-11-03,13:00:00
7044,64.0,28.563262,77.186937,2021-11-03,13:00:00
10484,121.0,28.531346,77.190156,2021-11-03,13:00:00
6357,129.0,28.674045,77.131023,2021-11-03,13:00:00
5630,74.41,28.6514781,77.1473105,2021-11-03,12:45:00
6931,147.0,28.5710274,77.0719006,2021-11-03,12:45:00
6934,130.0,28.498571,77.26484,2021-11-03,12:45:00
11603,53.0,28.656756,77.227234,2021-11-03,12:45:00
10486,171.0,28.684678,77.076574,2021-11-03,12:45:00
5570,98.01,28.4706914,77.1099364,2021-11-03,12:45:00
8915,156.0,28.699793,77.165453,2021-11-03,12:45:00
8239,119.0,28.530785,77.271255,2021-11-03,12:45:00
8917,133.0,28.695381,77.181665,2021-11-03,12:45:00
11607,199.25,28.588333,77.221667,2021-11-03,12:45:00
6957,161.0,28.58028,77.233829,2021-11-03,12:45:00
6356,86.55,28.639645,77.146262,2021-11-03,12:45:00
6932,178.0,28.815329,77.15301,2021-11-03,12:45:00
5541,88.94,28.7256504,77.2011573,2021-11-03,12:45:00
5634,99.42,28.5918245,77.2273074,2021-11-03,12:45:00
10484,121.0,28.531346,77.190156,2021-11-03,12:45:00
8475,129.0,28.710508,77.249485,2021-11-03,12:45:00
5627,113.47,28.5512005,77.2735737,2021-11-03,12:45:00
6359,86.0,28.6811736,77.3025234,2021-11-03,12:45:00
10485,174.0,28.822836,77.101981,2021-11-03,12:45:00
6929,110.0,28.611281,77.237738,2021-11-03,12:45:00
8472,182.0,28.7762,77.051074,2021-11-03,12:45:00
5586,121.0,28.5504249,77.2159377,2021-11-03,12:45:00
5509,111.0,28.647622,77.315809,2021-11-03,12:45:00
6938,92.0,28.672342,77.31526,2021-11-03,12:45:00
10489,123.0,28.628624,77.24106,2021-11-03,12:45:00
5626,123.2,28.7500499,77.1112615,2021-11-03,12:45:00
10488,107.0,28.570173,76.933762,2021-11-03,12:45:00
5622,216.21,28.60909,77.0325413,2021-11-03,12:30:00
7044,64.0,28.563262,77.186937,2021-11-03,12:30:00
5610,93.75,28.6573814,77.1585447,2021-11-03,12:30:00
6357,129.0,28.674045,77.131023,2021-11-03,12:30:00
6932,178.0,28.815329,77.15301,2021-11-03,12:15:00
5634,98.46,28.5918245,77.2273074,2021-11-03,12:15:00
8239,119.0,28.530785,77.271255,2021-11-03,12:15:00
6359,106.4,28.6811736,77.3025234,2021-11-03,12:15:00
8472,119.0,28.7762,77.051074,2021-11-03,12:15:00
5509,111.0,28.647622,77.315809,2021-11-03,12:15:00
8475,129.0,28.710508,77.249485,2021-11-03,12:15:00
8365,168.0,28.56789,77.250515,2021-11-03,12:15:00
6960,111.0,28.623763,77.287209,2021-11-03,12:15:00
6356,96.12,28.639645,77.146262,2021-11-03,12:15:00
10486,171.0,28.684678,77.076574,2021-11-03,12:15:00
11603,69.6,28.656756,77.227234,2021-11-03,12:15:00
10489,113.0,28.628624,77.24106,2021-11-03,12:15:00
7044,46.0,28.563262,77.186937,2021-11-03,12:15:00
5650,121.16,28.5627763,77.1180053,2021-11-03,12:15:00
8235,425.0,28.73282,77.170633,2021-11-03,12:15:00
10488,83.0,28.570173,76.933762,2021-11-03,12:15:00
6957,125.0,28.58028,77.233829,2021-11-03,12:15:00
10484,123.0,28.531346,77.190156,2021-11-03,12:15:00
6929,110.0,28.611281,77.237738,2021-11-03,12:15:00
6357,129.0,28.674045,77.131023,2021-11-03,12:15:00
8915,156.0,28.699793,77.165453,2021-11-03,12:15:00
5630,60.23,28.6514781,77.1473105,2021-11-03,12:15:00
6938,92.0,28.672342,77.31526,2021-11-03,12:15:00
5570,100.69,28.4706914,77.1099364,2021-11-03,12:15:00
5626,131.7,28.7500499,77.1112615,2021-11-03,12:15:00
10485,152.0,28.822836,77.101981,2021-11-03,12:15:00
5586,111.0,28.5504249,77.2159377,2021-11-03,12:15:00
5622,188.54,28.60909,77.0325413,2021-11-03,12:00:00
5627,71.25,28.5512005,77.2735737,2021-11-03,12:00:00
5610,112.65,28.6573814,77.1585447,2021-11-03,12:00:00
5634,131.7,28.5918245,77.2273074,2021-11-03,11:45:00
5586,111.0,28.5504249,77.2159377,2021-11-03,11:45:00
6957,125.0,28.58028,77.233829,2021-11-03,11:45:00
10488,83.0,28.570173,76.933762,2021-11-03,11:45:00
5630,60.23,28.6514781,77.1473105,2021-11-03,11:45:00
6938,77.0,28.672342,77.31526,2021-11-03,11:45:00
8915,150.0,28.699793,77.165453,2021-11-03,11:45:00
5627,71.79,28.5512005,77.2735737,2021-11-03,11:45:00
11607,272.93,28.588333,77.221667,2021-11-03,11:45:00
5650,113.12,28.5627763,77.1180053,2021-11-03,11:45:00
6931,147.0,28.5710274,77.0719006,2021-11-03,11:45:00
7044,46.0,28.563262,77.186937,2021-11-03,11:45:00
10489,110.0,28.628624,77.24106,2021-11-03,11:45:00
11603,81.6,28.656756,77.227234,2021-11-03,11:45:00
10486,103.0,28.684678,77.076574,2021-11-03,11:45:00
5626,131.7,28.7500499,77.1112615,2021-11-03,11:45:00
6356,106.81,28.639645,77.146262,2021-11-03,11:45:00
10831,163.0,28.732528,77.11992,2021-11-03,11:45:00
6960,101.0,28.623763,77.287209,2021-11-03,11:45:00
6358,119.0,28.636429,77.201067,2021-11-03,11:45:00
8475,106.0,28.710508,77.249485,2021-11-03,11:45:00
6932,132.0,28.815329,77.15301,2021-11-03,11:45:00
5509,94.0,28.647622,77.315809,2021-11-03,11:45:00
10485,152.0,28.822836,77.101981,2021-11-03,11:45:00
5541,50.65,28.7256504,77.2011573,2021-11-03,11:45:00
8472,119.0,28.7762,77.051074,2021-11-03,11:45:00
6359,106.4,28.6811736,77.3025234,2021-11-03,11:45:00
8239,105.0,28.530785,77.271255,2021-11-03,11:45:00
6357,138.0,28.674045,77.131023,2021-11-03,11:45:00
6929,107.0,28.611281,77.237738,2021-11-03,11:45:00
6934,107.0,28.498571,77.26484,2021-11-03,11:45:00
10484,123.0,28.531346,77.190156,2021-11-03,11:45:00
5610,130.97,28.6573814,77.1585447,2021-11-03,11:30:00
5622,188.54,28.60909,77.0325413,2021-11-03,11:30:00
10489,114.0,28.628624,77.24106,2021-11-03,11:15:00
5626,128.7,28.7500499,77.1112615,2021-11-03,11:15:00
7044,62.0,28.563262,77.186937,2021-11-03,11:15:00
6357,138.0,28.674045,77.131023,2021-11-03,11:15:00
6356,107.0,28.639645,77.146262,2021-11-03,11:15:00
5650,122.0,28.5627763,77.1180053,2021-11-03,11:15:00
5630,59.4,28.6514781,77.1473105,2021-11-03,11:15:00
6358,119.0,28.636429,77.201067,2021-11-03,11:15:00
5627,79.26,28.5512005,77.2735737,2021-11-03,11:15:00
5586,123.0,28.5504249,77.2159377,2021-11-03,11:15:00
5541,60.26,28.7256504,77.2011573,2021-11-03,11:15:00
5634,131.88,28.5918245,77.2273074,2021-11-03,11:00:00
5610,132.89,28.6573814,77.1585447,2021-11-03,11:00:00
5622,148.98,28.60909,77.0325413,2021-11-03,10:45:00
10488,89.0,28.570173,76.933762,2021-11-03,10:45:00
6957,119.0,28.58028,77.233829,2021-11-03,10:45:00
11607,223.41,28.588333,77.221667,2021-11-03,10:45:00
5586,123.0,28.5504249,77.2159377,2021-11-03,10:45:00
6938,84.0,28.672342,77.31526,2021-11-03,10:45:00
8472,102.0,28.7762,77.051074,2021-11-03,10:45:00
8917,139.0,28.695381,77.181665,2021-11-03,10:45:00
6929,110.0,28.611281,77.237738,2021-11-03,10:45:00
5627,68.61,28.5512005,77.2735737,2021-11-03,10:45:00
10831,151.0,28.732528,77.11992,2021-11-03,10:45:00
5509,102.0,28.647622,77.315809,2021-11-03,10:45:00
6356,136.1,28.639645,77.146262,2021-11-03,10:45:00
10489,116.0,28.628624,77.24106,2021-11-03,10:45:00
10486,92.0,28.684678,77.076574,2021-11-03,10:45:00
5634,123.59,28.5918245,77.2273074,2021-11-03,10:45:00
6932,132.0,28.815329,77.15301,2021-11-03,10:45:00
5626,128.7,28.7500499,77.1112615,2021-11-03,10:45:00
5630,59.4,28.6514781,77.1473105,2021-11-03,10:45:00
8915,145.0,28.699793,77.165453,2021-11-03,10:45:00
10484,140.0,28.531346,77.190156,2021-11-03,10:45:00
6934,100.0,28.498571,77.26484,2021-11-03,10:45:00
5650,120.33,28.5627763,77.1180053,2021-11-03,10:45:00
10485,146.0,28.822836,77.101981,2021-11-03,10:45:00
6359,110.9,28.6811736,77.3025234,2021-11-03,10:45:00
11603,85.3,28.656756,77.227234,2021-11-03,10:45:00
6358,196.0,28.636429,77.201067,2021-11-03,10:30:00
6357,149.0,28.674045,77.131023,2021-11-03,10:30:00
5622,148.98,28.60909,77.0325413,2021-11-03,10:30:00
5610,104.16,28.6573814,77.1585447,2021-11-03,10:30:00
7044,62.0,28.563262,77.186937,2021-11-03,10:30:00
5541,104.9,28.7256504,77.2011573,2021-11-03,10:15:00
5634,115.09,28.5918245,77.2273074,2021-11-03,10:15:00
6960,100.0,28.623763,77.287209,2021-11-03,10:15:00
5509,102.0,28.647622,77.315809,2021-11-03,10:15:00
8917,139.0,28.695381,77.181665,2021-11-03,10:15:00
6356,141.0,28.639645,77.146262,2021-11-03,10:15:00
6931,110.0,28.5710274,77.0719006,2021-11-03,10:15:00
6934,100.0,28.498571,77.26484,2021-11-03,10:15:00
6957,119.0,28.58028,77.233829,2021-11-03,10:15:00
6929,110.0,28.611281,77.237738,2021-11-03,10:15:00
11607,116.37,28.588333,77.221667,2021-11-03,10:15:00
5630,73.78,28.6514781,77.1473105,2021-11-03,10:15:00
5626,115.6,28.7500499,77.1112615,2021-11-03,10:15:00
6932,132.0,28.815329,77.15301,2021-11-03,10:15:00
10485,123.0,28.822836,77.101981,2021-11-03,10:15:00
5627,73.05,28.5512005,77.2735737,2021-11-03,10:15:00
5570,138.4,28.4706914,77.1099364,2021-11-03,10:15:00
6938,84.0,28.672342,77.31526,2021-11-03,10:15:00
10484,161.0,28.531346,77.190156,2021-11-03,10:15:00
8235,161.0,28.73282,77.170633,2021-11-03,10:15:00
10489,134.0,28.628624,77.24106,2021-11-03,10:15:00
11603,87.8,28.656756,77.227234,2021-11-03,10:15:00
10486,92.0,28.684678,77.076574,2021-11-03,10:15:00
10831,151.0,28.732528,77.11992,2021-11-03,10:15:00
8472,100.0,28.7762,77.051074,2021-11-03,10:15:00
6359,128.2,28.6811736,77.3025234,2021-11-03,10:15:00
8239,111.0,28.530785,77.271255,2021-11-03,10:15:00
5622,152.09,28.60909,77.0325413,2021-11-03,10:00:00
7044,64.0,28.563262,77.186937,2021-11-03,10:00:00
5610,129.78,28.6573814,77.1585447,2021-11-03,10:00:00
8365,133.0,28.56789,77.250515,2021-11-03,10:00:00
6357,140.0,28.674045,77.131023,2021-11-03,10:00:00
6358,170.0,28.636429,77.201067,2021-11-03,10:00:00
8917,145.0,28.695381,77.181665,2021-11-03,09:45:00
8915,162.0,28.699793,77.165453,2021-11-03,09:45:00
7044,64.0,28.563262,77.186937,2021-11-03,09:45:00
6932,128.0,28.815329,77.15301,2021-11-03,09:45:00
6934,129.0,28.498571,77.26484,2021-11-03,09:45:00
5570,102.85,28.4706914,77.1099364,2021-11-03,09:45:00
5630,73.78,28.6514781,77.1473105,2021-11-03,09:45:00
5627,101.67,28.5512005,77.2735737,2021-11-03,09:45:00
5586,141.0,28.5504249,77.2159377,2021-11-03,09:45:00
10485,123.0,28.822836,77.101981,2021-11-03,09:45:00
10488,89.0,28.570173,76.933762,2021-11-03,09:45:00
6929,133.0,28.611281,77.237738,2021-11-03,09:45:00
6357,140.0,28.674045,77.131023,2021-11-03,09:45:00
6358,170.0,28.636429,77.201067,2021-11-03,09:45:00
5650,78.38,28.5627763,77.1180053,2021-11-03,09:45:00
8475,128.0,28.710508,77.249485,2021-11-03,09:45:00
10831,146.0,28.732528,77.11992,2021-11-03,09:45:00
6359,128.2,28.6811736,77.3025234,2021-11-03,09:45:00
6356,159.48,28.639645,77.146262,2021-11-03,09:45:00
10489,140.0,28.628624,77.24106,2021-11-03,09:45:00
5622,152.09,28.60909,77.0325413,2021-11-03,09:30:00
6957,140.0,28.58028,77.233829,2021-11-03,09:15:00
8472,118.0,28.7762,77.051074,2021-11-03,09:15:00
5634,165.41,28.5918245,77.2273074,2021-11-03,09:15:00
11603,95.9,28.656756,77.227234,2021-11-03,09:15:00
6357,140.0,28.674045,77.131023,2021-11-03,09:15:00
10484,129.0,28.531346,77.190156,2021-11-03,09:15:00
11607,135.13,28.588333,77.221667,2021-11-03,09:15:00
6938,100.0,28.672342,77.31526,2021-11-03,09:15:00
7044,46.0,28.563262,77.186937,2021-11-03,09:15:00
6931,95.0,28.5710274,77.0719006,2021-11-03,09:15:00
6929,133.0,28.611281,77.237738,2021-11-03,09:15:00
8475,128.0,28.710508,77.249485,2021-11-03,09:15:00
5650,74.82,28.5627763,77.1180053,2021-11-03,09:15:00
10831,146.0,28.732528,77.11992,2021-11-03,09:15:00
10489,176.0,28.628624,77.24106,2021-11-03,09:15:00
5541,92.05,28.7256504,77.2011573,2021-11-03,09:15:00
6932,128.0,28.815329,77.15301,2021-11-03,09:15:00
8365,133.0,28.56789,77.250515,2021-11-03,09:15:00
5630,69.26,28.6514781,77.1473105,2021-11-03,09:15:00
5626,102.8,28.7500499,77.1112615,2021-11-03,09:15:00
6356,164.75,28.639645,77.146262,2021-11-03,09:15:00
10485,144.0,28.822836,77.101981,2021-11-03,09:15:00
6359,123.3,28.6811736,77.3025234,2021-11-03,09:15:00
5627,115.28,28.5512005,77.2735737,2021-11-03,09:15:00
10486,92.0,28.684678,77.076574,2021-11-03,09:15:00
6960,112.0,28.623763,77.287209,2021-11-03,09:15:00
6934,129.0,28.498571,77.26484,2021-11-03,09:15:00
5586,166.0,28.5504249,77.2159377,2021-11-03,09:15:00
8239,121.0,28.530785,77.271255,2021-11-03,09:15:00
10488,102.0,28.570173,76.933762,2021-11-03,09:00:00
5610,164.12,28.6573814,77.1585447,2021-11-03,09:00:00
8917,141.0,28.695381,77.181665,2021-11-03,09:00:00
6358,173.0,28.636429,77.201067,2021-11-03,09:00:00
5622,156.12,28.60909,77.0325413,2021-11-03,09:00:00
10489,188.0,28.628624,77.24106,2021-11-03,08:45:00
11607,151.13,28.588333,77.221667,2021-11-03,08:45:00
6931,94.0,28.5710274,77.0719006,2021-11-03,08:45:00
5634,184.67,28.5918245,77.2273074,2021-11-03,08:45:00
6932,164.0,28.815329,77.15301,2021-11-03,08:45:00
6934,158.0,28.498571,77.26484,2021-11-03,08:45:00
8235,152.0,28.73282,77.170633,2021-11-03,08:45:00
6359,123.3,28.6811736,77.3025234,2021-11-03,08:45:00
5541,95.07,28.7256504,77.2011573,2021-11-03,08:45:00
11603,109.3,28.656756,77.227234,2021-11-03,08:45:00
8239,156.0,28.530785,77.271255,2021-11-03,08:45:00
6960,138.0,28.623763,77.287209,2021-11-03,08:45:00
10486,96.0,28.684678,77.076574,2021-11-03,08:45:00
5627,137.27,28.5512005,77.2735737,2021-11-03,08:45:00
10488,102.0,28.570173,76.933762,2021-11-03,08:45:00
5630,69.26,28.6514781,77.1473105,2021-11-03,08:45:00
5626,102.8,28.7500499,77.1112615,2021-11-03,08:45:00
8915,173.0,28.699793,77.165453,2021-11-03,08:45:00
10831,114.0,28.732528,77.11992,2021-11-03,08:45:00
6938,129.0,28.672342,77.31526,2021-11-03,08:45:00
8475,144.0,28.710508,77.249485,2021-11-03,08:45:00
10485,144.0,28.822836,77.101981,2021-11-03,08:45:00
10484,129.0,28.531346,77.190156,2021-11-03,08:45:00
8917,141.0,28.695381,77.181665,2021-11-03,08:45:00
6929,152.0,28.611281,77.237738,2021-11-03,08:45:00
7044,46.0,28.563262,77.186937,2021-11-03,08:30:00
6358,173.0,28.636429,77.201067,2021-11-03,08:30:00
5610,133.54,28.6573814,77.1585447,2021-11-03,08:30:00
6357,129.0,28.674045,77.131023,2021-11-03,08:30:00
5509,106.0,28.647622,77.315809,2021-11-03,08:15:00
5627,147.59,28.5512005,77.2735737,2021-11-03,08:15:00
5634,179.21,28.5918245,77.2273074,2021-11-03,08:15:00
5650,93.92,28.5627763,77.1180053,2021-11-03,08:15:00
6938,129.0,28.672342,77.31526,2021-11-03,08:15:00
5622,109.73,28.60909,77.0325413,2021-11-03,08:15:00
6356,165.02,28.639645,77.146262,2021-11-03,08:15:00
10485,184.0,28.822836,77.101981,2021-11-03,08:15:00
8472,116.0,28.7762,77.051074,2021-11-03,08:15:00
5541,96.55,28.7256504,77.2011573,2021-11-03,08:15:00
8917,141.0,28.695381,77.181665,2021-11-03,08:15:00
5622,108.0,28.60909,77.0325413,2021-11-03,08:00:00
5610,120.67,28.6573814,77.1585447,2021-11-03,08:00:00
6358,171.0,28.636429,77.201067,2021-11-03,08:00:00
7044,61.0,28.563262,77.186937,2021-11-03,08:00:00
6932,219.0,28.815329,77.15301,2021-11-03,07:45:00
5634,166.44,28.5918245,77.2273074,2021-11-03,07:45:00
5626,100.3,28.7500499,77.1112615,2021-11-03,07:45:00
5509,135.0,28.647622,77.315809,2021-11-03,07:45:00
11603,122.0,28.656756,77.227234,2021-11-03,07:45:00
6938,160.0,28.672342,77.31526,2021-11-03,07:45:00
5541,100.25,28.7256504,77.2011573,2021-11-03,07:45:00
10488,103.0,28.570173,76.933762,2021-11-03,07:45:00
6357,149.0,28.674045,77.131023,2021-11-03,07:45:00
10486,135.0,28.684678,77.076574,2021-11-03,07:45:00
7044,61.0,28.563262,77.186937,2021-11-03,07:45:00
5586,165.0,28.5504249,77.2159377,2021-11-03,07:45:00
6929,174.0,28.611281,77.237738,2021-11-03,07:45:00
8915,134.0,28.699793,77.165453,2021-11-03,07:45:00
5627,157.88,28.5512005,77.2735737,2021-11-03,07:45:00
10484,135.0,28.531346,77.190156,2021-11-03,07:45:00
6931,95.0,28.5710274,77.0719006,2021-11-03,07:45:00
8475,136.0,28.710508,77.249485,2021-11-03,07:45:00
10489,198.0,28.628624,77.24106,2021-11-03,07:45:00
8239,178.0,28.530785,77.271255,2021-11-03,07:45:00
6359,147.0,28.6811736,77.3025234,2021-11-03,07:45:00
8917,129.0,28.695381,77.181665,2021-11-03,07:45:00
6358,171.0,28.636429,77.201067,2021-11-03,07:45:00
11607,144.83,28.588333,77.221667,2021-11-03,07:45:00
6356,169.61,28.639645,77.146262,2021-11-03,07:45:00
10831,113.0,28.732528,77.11992,2021-11-03,07:45:00
8472,116.0,28.7762,77.051074,2021-11-03,07:45:00
6960,149.0,28.623763,77.287209,2021-11-03,07:45:00
5630,114.68,28.6514781,77.1473105,2021-11-03,07:45:00
10485,184.0,28.822836,77.101981,2021-11-03,07:45:00
6934,188.0,28.498571,77.26484,2021-11-03,07:45:00
6957,166.0,28.58028,77.233829,2021-11-03,07:45:00
5622,108.0,28.60909,77.0325413,2021-11-03,07:30:00
5570,121.87,28.4706914,77.1099364,2021-11-03,07:30:00
5610,124.99,28.6573814,77.1585447,2021-11-03,07:30:00
6359,149.0,28.6811736,77.3025234,2021-11-03,07:30:00
5627,160.76,28.5512005,77.2735737,2021-11-03,07:15:00
6356,152.95,28.639645,77.146262,2021-11-03,07:15:00
10489,183.0,28.628624,77.24106,2021-11-03,07:15:00
5630,91.27,28.6514781,77.1473105,2021-11-03,07:15:00
6357,149.0,28.674045,77.131023,2021-11-03,07:15:00
5650,90.57,28.5627763,77.1180053,2021-11-03,07:15:00
5541,85.44,28.7256504,77.2011573,2021-11-03,07:15:00
5509,135.0,28.647622,77.315809,2021-11-03,07:15:00
5626,123.8,28.7500499,77.1112615,2021-11-03,07:15:00
5634,148.88,28.5918245,77.2273074,2021-11-03,07:15:00
5586,149.0,28.5504249,77.2159377,2021-11-03,07:15:00
6358,171.0,28.636429,77.201067,2021-11-03,07:15:00
7044,70.0,28.563262,77.186937,2021-11-03,07:15:00
5610,123.04,28.6573814,77.1585447,2021-11-03,07:00:00
5622,0.0,28.60909,77.0325413,2021-11-03,07:00:00
8365,182.0,28.56789,77.250515,2021-11-03,06:45:00
8235,151.0,28.73282,77.170633,2021-11-03,06:45:00
5586,149.0,28.5504249,77.2159377,2021-11-03,06:45:00
10488,108.0,28.570173,76.933762,2021-11-03,06:45:00
5541,97.2,28.7256504,77.2011573,2021-11-03,06:45:00
6931,125.0,28.5710274,77.0719006,2021-11-03,06:45:00
8917,119.0,28.695381,77.181665,2021-11-03,06:45:00
5630,91.27,28.6514781,77.1473105,2021-11-03,06:45:00
10831,139.0,28.732528,77.11992,2021-11-03,06:45:00
10486,140.0,28.684678,77.076574,2021-11-03,06:45:00
10484,143.0,28.531346,77.190156,2021-11-03,06:45:00
8475,136.0,28.710508,77.249485,2021-11-03,06:45:00
6359,177.3,28.6811736,77.3025234,2021-11-03,06:45:00
5626,123.8,28.7500499,77.1112615,2021-11-03,06:45:00
5627,171.47,28.5512005,77.2735737,2021-11-03,06:45:00
5634,143.81,28.5918245,77.2273074,2021-11-03,06:45:00
5650,94.34,28.5627763,77.1180053,2021-11-03,06:45:00
6356,149.42,28.639645,77.146262,2021-11-03,06:45:00
10485,218.0,28.822836,77.101981,2021-11-03,06:45:00
6957,174.0,28.58028,77.233829,2021-11-03,06:45:00
6934,195.0,28.498571,77.26484,2021-11-03,06:45:00
5610,103.04,28.6573814,77.1585447,2021-11-03,06:30:00
6358,143.0,28.636429,77.201067,2021-11-03,06:30:00
6357,141.0,28.674045,77.131023,2021-11-03,06:30:00
7044,70.0,28.563262,77.186937,2021-11-03,06:30:00
6359,180.2,28.6811736,77.3025234,2021-11-03,06:30:00
11607,160.17,28.588333,77.221667,2021-11-03,06:15:00
10489,167.0,28.628624,77.24106,2021-11-03,06:15:00
5586,166.0,28.5504249,77.2159377,2021-11-03,06:15:00
5630,60.13,28.6514781,77.1473105,2021-11-03,06:15:00
5570,113.39,28.4706914,77.1099364,2021-11-03,06:15:00
5626,144.7,28.7500499,77.1112615,2021-11-03,06:15:00
5541,91.59,28.7256504,77.2011573,2021-11-03,06:15:00
6356,138.63,28.639645,77.146262,2021-11-03,06:15:00
11603,81.6,28.656756,77.227234,2021-11-03,06:15:00
5650,99.43,28.5627763,77.1180053,2021-11-03,06:15:00
6931,125.0,28.5710274,77.0719006,2021-11-03,06:15:00
6960,161.0,28.623763,77.287209,2021-11-03,06:00:00
6929,152.0,28.611281,77.237738,2021-11-03,06:00:00
8365,175.0,28.56789,77.250515,2021-11-03,06:00:00
10485,218.0,28.822836,77.101981,2021-11-03,06:00:00
6356,130.0,28.639645,77.146262,2021-11-03,06:00:00
10484,161.0,28.531346,77.190156,2021-11-03,06:00:00
6934,195.0,28.498571,77.26484,2021-11-03,06:00:00
8917,138.0,28.695381,77.181665,2021-11-03,06:00:00
5610,136.67,28.6573814,77.1585447,2021-11-03,06:00:00
10486,167.0,28.684678,77.076574,2021-11-03,06:00:00
5622,187.29,28.60909,77.0325413,2021-11-03,06:00:00
8915,175.0,28.699793,77.165453,2021-11-03,06:00:00
7044,84.0,28.563262,77.186937,2021-11-03,06:00:00
5509,112.0,28.647622,77.315809,2021-11-03,06:00:00
